aw_deep_link,product_name,aw_product_id,merchant_product_id,merchant_image_url,description,merchant_category,search_price,merchant_name,merchant_id,category_name,category_id,aw_image_url,currency,store_price,delivery_cost,merchant_deep_link,language,last_updated,display_price,data_feed_id,rrp_price,saving,savings_percent,base_price,base_price_amount,base_price_text,product_price_old
https://www.awin1.com/pclick.php?p=43036517353&a=3093907&m=81383,"Armário Aéreo de Cozinha 80 cm 2 Portas Milla Carraro Nogal com Cinza Titânio",43036517353,12602002,,,,347.82,"Carraro BR",81383,,,https://images2.productserve.com/noimage.gif,BRL,,,https://loja.carraro.com.br/produto/12602002,,,BRL347.82,111390,,,,,,,
https://www.awin1.com/pclick.php?p=43036517354&a=3093907&m=81383,"Armário Aéreo de Cozinha 80 cm 1 Porta MDF Milla Carraro Branco",43036517354,12603001,,,,239.12,"Carraro BR",81383,,,https://images2.productserve.com/noimage.gif,BRL,,,https://loja.carraro.com.br/produto/12603001,,,BRL239.12,111390,,,,,,,
https://www.awin1.com/pclick.php?p=43036517355&a=3093907&m=81383,"Armário Aéreo de Cozinha 80 cm 1 Porta Milla Carraro Nogal com Cinza Titânio",43036517355,12603002,,,,239.12,"Carraro BR",81383,,,https://images2.productserve.com/noimage.gif,BRL,,,https://loja.carraro.com.br/produto/12603002,,,BRL239.12,111390,,,,,,,
https://www.awin1.com/pclick.php?p=43036517356&a=3093907&m=81383,"Armário Aéreo de Cozinha 80 cm 2 Portas com Nicho de Canto MDF Milla Carraro Branco",43036517356,12604001,,,,521.73,"Carraro BR",81383,,,https://images2.productserve.com/noimage.gif,BRL,,,https://loja.carraro.com.br/produto/12604001,,,BRL521.73,111390,,,,,,,
https://www.awin1.com/pclick.php?p=43036517357&a=3093907&m=81383,"Armário Aéreo de Cozinha 80 cm 2 Portas com Nicho de Canto Milla Carraro Cinza Titânio",43036517357,12604002,,,,521.73,"Carraro BR",81383,,,https://images2.productserve.com/noimage.gif,BRL,,,https://loja.carraro.com.br/produto/12604002,,,BRL521.73,111390,,,,,,,
https://www.awin1.com/pclick.php?p=43036517358&a=3093907&m=81383,"Armário Aéreo de Cozinha 60 cm 1 Porta com Nicho Forno Milla Carraro Nogal com Cinza Titânio",43036517358,12605001,,,,293.47,"Carraro BR",81383,,,https://images2.productserve.com/noimage.gif,BRL,,,https://loja.carraro.com.br/produto/12605001,,,BRL293.47,111390,,,,,,,
https://www.awin1.com/pclick.php?p=43036517359&a=3093907&m=81383,"Armário Aéreo de Cozinha 60 cm 1 Porta com Nicho Forno MDF Milla Carraro Branco",43036517359,12605002,,,,293.47,"Carraro BR",81383,,,https://images2.productserve.com/noimage.gif,BRL,,,https://loja.carraro.com.br/produto/12605002,,,BRL293.47,111390,,,,,,,
https://www.awin1.com/pclick.php?p=43036517360&a=3093907&m=81383,"Armário Aéreo Ripado de Cozinha 80 cm 2 Prateleiras Milla Carraro Nogal",43036517360,12606001,,,,293.47,"Carraro BR",81383,,,https://images2.productserve.com/noimage.gif,BRL,,,https://loja.carraro.com.br/produto/12606001,,,BRL293.47,111390,,,,,,,
https://www.awin1.com/pclick.php?p=43036517361&a=3093907&m=81383,"Armário Aéreo Ripado de Cozinha 80 cm 2 Prateleiras MDF Milla Carraro Branco",43036517361,12606002,,,,293.47,"Carraro BR",81383,,,https://images2.productserve.com/noimage.gif,BRL,,,https://loja.carraro.com.br/produto/12606002,,,BRL293.47,111390,,,,,,,
https://www.awin1.com/pclick.php?p=43036517362&a=3093907&m=81383,"Nicho Aéreo 20 cm Milla Carraro Nogal",43036517362,12607001,,,,239.12,"Carraro BR",81383,,,https://images2.productserve.com/noimage.gif,BRL,,,https://loja.carraro.com.br/produto/12607001,,,BRL239.12,111390,,,,,,,
https://www.awin1.com/pclick.php?p=43036517363&a=3093907&m=81383,"Nicho Aéreo 20 cm MDF Milla Carraro Branco",43036517363,12607002,,,,239.12,"Carraro BR",81383,,,https://images2.productserve.com/noimage.gif,BRL,,,https://loja.carraro.com.br/produto/12607002,,,BRL239.12,111390,,,,,,,
https://www.awin1.com/pclick.php?p=43036517364&a=3093907&m=81383,"Balcão de Cozinha 120 cm 2 Pts 3 Gav c/ Tampo Milla Carraro Nogal com Cinza Titânio",43036517364,12608001,,,,826.08,"Carraro BR",81383,,,https://images2.productserve.com/noimage.gif,BRL,,,https://loja.carraro.com.br/produto/12608001,,,BRL826.08,111390,,,,,,,
https://www.awin1.com/pclick.php?p=43036517365&a=3093907&m=81383,"Balcão de Cozinha 120 cm 2 Pts 3 Gav MDF c/ Tampo Milla Carraro Branco",43036517365,12608002,,,,826.08,"Carraro BR",81383,,,https://images2.productserve.com/noimage.gif,BRL,,,https://loja.carraro.com.br/produto/12608002,,,BRL826.08,111390,,,,,,,
https://www.awin1.com/pclick.php?p=43036517366&a=3093907&m=81383,"Balcão de Cozinha 120 cm 2 Pts 3 Gav s/ Tampo Milla Carraro Nogal com Cinza Titânio",43036517366,12608003,,,,826.08,"Carraro BR",81383,,,https://images2.productserve.com/noimage.gif,BRL,,,https://loja.carraro.com.br/produto/12608003,,,BRL826.08,111390,,,,,,,
https://www.awin1.com/pclick.php?p=43036517367&a=3093907&m=81383,"Balcão de Cozinha 120 cm 2 Pts 3 Gav MDF s/ Tampo Milla Carraro Branco",43036517367,12608004,,,,826.08,"Carraro BR",81383,,,https://images2.productserve.com/noimage.gif,BRL,,,https://loja.carraro.com.br/produto/12608004,,,BRL826.08,111390,,,,,,,
https://www.awin1.com/pclick.php?p=43036517368&a=3093907&m=81383,"Balcão de Cozinha 80 cm 2 Pts c/ Tampo Milla Carraro Nogal com Cinza Titânio",43036517368,12609001,,,,456.51,"Carraro BR",81383,,,https://images2.productserve.com/noimage.gif,BRL,,,https://loja.carraro.com.br/produto/12609001,,,BRL456.51,111390,,,,,,,
https://www.awin1.com/pclick.php?p=43036517369&a=3093907&m=81383,"Balcão de Cozinha 80 cm 2 Pts MDF c/ Tampo Milla Carraro Branco",43036517369,12609002,,,,456.51,"Carraro BR",81383,,,https://images2.productserve.com/noimage.gif,BRL,,,https://loja.carraro.com.br/produto/12609002,,,BRL456.51,111390,,,,,,,
https://www.awin1.com/pclick.php?p=43036517370&a=3093907&m=81383,"Balcão de Cozinha 60 cm 2 Gavetas c/ Tampo Milla Carraro Nogal com Cinza Titânio",43036517370,12610001,,,,478.25,"Carraro BR",81383,,,https://images2.productserve.com/noimage.gif,BRL,,,https://loja.carraro.com.br/produto/12610001,,,BRL478.25,111390,,,,,,,
https://www.awin1.com/pclick.php?p=43036517371&a=3093907&m=81383,"Balcão de Cozinha 60 cm 2 Gavetas MDF c/ Tampo Milla Carraro Branco",43036517371,12610002,,,,478.25,"Carraro BR",81383,,,https://images2.productserve.com/noimage.gif,BRL,,,https://loja.carraro.com.br/produto/12610002,,,BRL478.25,111390,,,,,,,
https://www.awin1.com/pclick.php?p=43036517372&a=3093907&m=81383,"Balcão de Cozinha Canto 94 cm 1 Porta c/ Tampo Milla Carraro Nogal com Cinza Titânio",43036517372,12611001,,,,489.12,"Carraro BR",81383,,,https://images2.productserve.com/noimage.gif,BRL,,,https://loja.carraro.com.br/produto/12611001,,,BRL489.12,111390,,,,,,,
https://www.awin1.com/pclick.php?p=43036517373&a=3093907&m=81383,"Balcão de Cozinha Canto 94 cm 1 Porta MDF c/ Tampo Milla Carraro Branco",43036517373,12611002,,,,489.12,"Carraro BR",81383,,,https://images2.productserve.com/noimage.gif,BRL,,,https://loja.carraro.com.br/produto/12611002,,,BRL489.12,111390,,,,,,,
https://www.awin1.com/pclick.php?p=43036517374&a=3093907&m=81383,"Nicho Toalheiro de Cozinha 20 cm Com Tampo Milla Carraro Nogal com Cinza Titânio",43036517374,12612001,,,,282.6,"Carraro BR",81383,,,https://images2.productserve.com/noimage.gif,BRL,,,https://loja.carraro.com.br/produto/12612001,,,BRL282.6,111390,,,,,,,
https://www.awin1.com/pclick.php?p=43036517375&a=3093907&m=81383,"Nicho Toalheiro de Cozinha 20 cm MDF Com Tampo Milla Carraro Branco",43036517375,12612002,,,,282.6,"Carraro BR",81383,,,https://images2.productserve.com/noimage.gif,BRL,,,https://loja.carraro.com.br/produto/12612002,,,BRL282.6,111390,,,,,,,
https://www.awin1.com/pclick.php?p=43036517376&a=3093907&m=81383,"Bancada Ilha de Cozinha Ripado 120 cm MDF Milla Carraro Branco",43036517376,12613001,,,,489.12,"Carraro BR",81383,,,https://images2.productserve.com/noimage.gif,BRL,,,https://loja.carraro.com.br/produto/12613001,,,BRL489.12,111390,,,,,,,
https://www.awin1.com/pclick.php?p=43036517377&a=3093907&m=81383,"Bancada Ilha de Cozinha Ripado 120 cm Milla Carraro Nogal",43036517377,12613002,,,,489.12,"Carraro BR",81383,,,https://images2.productserve.com/noimage.gif,BRL,,,https://loja.carraro.com.br/produto/12613002,,,BRL489.12,111390,,,,,,,
https://www.awin1.com/pclick.php?p=43036517378&a=3093907&m=81383,"Paneleiro 2 Portas 4 Nichos MDF Milla Carraro Branco",43036517378,12614001,,,,478.25,"Carraro BR",81383,,,https://images2.productserve.com/noimage.gif,BRL,,,https://loja.carraro.com.br/produto/12614001,,,BRL478.25,111390,,,,,,,
https://www.awin1.com/pclick.php?p=43036517379&a=3093907&m=81383,"Paneleiro 2 Portas 4 Nichos Milla Carraro Nogal com Cinza Titânio",43036517379,12614002,,,,478.25,"Carraro BR",81383,,,https://images2.productserve.com/noimage.gif,BRL,,,https://loja.carraro.com.br/produto/12614002,,,BRL478.25,111390,,,,,,,
https://www.awin1.com/pclick.php?p=43036517380&a=3093907&m=81383,"Cristaleira 2 Portas Vidro Milla Carraro Nogal com Cinza Titânio",43036517380,12615002,,,,836.95,"Carraro BR",81383,,,https://images2.productserve.com/noimage.gif,BRL,,,https://loja.carraro.com.br/produto/12615002,,,BRL836.95,111390,,,,,,,
https://www.awin1.com/pclick.php?p=43036517381&a=3093907&m=81383,"Torre Quente para 1 Forno 1 Microondas 4 Portas MDF Milla Carraro Branco",43036517381,12616001,,,,749.99,"Carraro BR",81383,,,https://images2.productserve.com/noimage.gif,BRL,,,https://loja.carraro.com.br/produto/12616001,,,BRL749.99,111390,,,,,,,
https://www.awin1.com/pclick.php?p=43036517382&a=3093907&m=81383,"Torre Quente para 1 Forno 1 Microondas 4 Portas Milla Carraro Nogal com Cinza Titânio",43036517382,12616002,,,,749.99,"Carraro BR",81383,,,https://images2.productserve.com/noimage.gif,BRL,,,https://loja.carraro.com.br/produto/12616002,,,BRL749.99,111390,,,,,,,
https://www.awin1.com/pclick.php?p=43036517383&a=3093907&m=81383,"Torre Quente para 1 Forno 4 Portas MDF Milla Carraro Branco",43036517383,12617001,,,,826.08,"Carraro BR",81383,,,https://images2.productserve.com/noimage.gif,BRL,,,https://loja.carraro.com.br/produto/12617001,,,BRL826.08,111390,,,,,,,
https://www.awin1.com/pclick.php?p=43036517384&a=3093907&m=81383,"Torre Quente para 1 Forno 4 Portas Milla Carraro Nogal com Cinza Titânio",43036517384,12617002,,,,826.08,"Carraro BR",81383,,,https://images2.productserve.com/noimage.gif,BRL,,,https://loja.carraro.com.br/produto/12617002,,,BRL826.08,111390,,,,,,,
https://www.awin1.com/pclick.php?p=43036517385&a=3093907&m=81383,"Painel Ripado 60 cm Milla Carraro Nogal",43036517385,12618001,,,,163.03,"Carraro BR",81383,,,https://images2.productserve.com/noimage.gif,BRL,,,https://loja.carraro.com.br/produto/12618001,,,BRL163.03,111390,,,,,,,
https://www.awin1.com/pclick.php?p=43036517386&a=3093907&m=81383,"Painel Ripado 80 cm Milla Carraro Nogal",43036517386,12619001,,,,195.64,"Carraro BR",81383,,,https://images2.productserve.com/noimage.gif,BRL,,,https://loja.carraro.com.br/produto/12619001,,,BRL195.64,111390,,,,,,,
https://www.awin1.com/pclick.php?p=43036517387&a=3093907&m=81383,"Painel Ripado 80 cm MDF Milla Carraro Branco",43036517387,12619002,,,,195.64,"Carraro BR",81383,,,https://images2.productserve.com/noimage.gif,BRL,,,https://loja.carraro.com.br/produto/12619002,,,BRL195.64,111390,,,,,,,
https://www.awin1.com/pclick.php?p=43036517388&a=3093907&m=81383,"Painel Ripado 230 cm Milla Carraro Nogal",43036517388,12620001,,,,347.82,"Carraro BR",81383,,,https://images2.productserve.com/noimage.gif,BRL,,,https://loja.carraro.com.br/produto/12620001,,,BRL347.82,111390,,,,,,,
https://www.awin1.com/pclick.php?p=43036517389&a=3093907&m=81383,"Painel Ripado 230 cm MDF Milla Carraro Branco",43036517389,12620002,,,,347.82,"Carraro BR",81383,,,https://images2.productserve.com/noimage.gif,BRL,,,https://loja.carraro.com.br/produto/12620002,,,BRL347.82,111390,,,,,,,
https://www.awin1.com/pclick.php?p=43036517390&a=3093907&m=81383,"Torre Quente para 1 Forno 4 Portas Arizona Carraro Carvalho com Branco - Torre Quente Cozinha Arizona 2783 Carraro Carvalho Branco",43036517390,12783001,,,,347.82,"Carraro BR",81383,,,https://images2.productserve.com/noimage.gif,BRL,,,https://loja.carraro.com.br/produto/12783001,,,BRL347.82,111390,,,,,,,
https://www.awin1.com/pclick.php?p=43036517391&a=3093907&m=81383,"Torre Quente para 1 Forno 4 Portas Arizona Carraro Carvalho",43036517391,12783002,,,,347.82,"Carraro BR",81383,,,https://images2.productserve.com/noimage.gif,BRL,,,https://loja.carraro.com.br/produto/12783002,,,BRL347.82,111390,,,,,,,
https://www.awin1.com/pclick.php?p=43036517392&a=3093907&m=81383,"Torre Quente para 1 Forno 4 Portas Arizona Carraro Carvalho com Preto",43036517392,12783003,,,,347.82,"Carraro BR",81383,,,https://images2.productserve.com/noimage.gif,BRL,,,https://loja.carraro.com.br/produto/12783003,,,BRL347.82,111390,,,,,,,
https://www.awin1.com/pclick.php?p=43036517393&a=3093907&m=81383,"Armário de Cozinha Compacta Arizona Tiny Carraro Carvalho",43036517393,12784001,,,,499.99,"Carraro BR",81383,,,https://images2.productserve.com/noimage.gif,BRL,,,https://loja.carraro.com.br/produto/12784001,,,BRL499.99,111390,,,,,,,
https://www.awin1.com/pclick.php?p=43036517394&a=3093907&m=81383,"Armário de Cozinha Compacta Arizona Tiny Carraro Carvalho com Branco",43036517394,12784002,,,,499.99,"Carraro BR",81383,,,https://images2.productserve.com/noimage.gif,BRL,,,https://loja.carraro.com.br/produto/12784002,,,BRL499.99,111390,,,,,,,
https://www.awin1.com/pclick.php?p=43036517395&a=3093907&m=81383,"Armário de Cozinha Compacta Arizona Tiny Carraro Carvalho com Preto",43036517395,12784003,,,,499.99,"Carraro BR",81383,,,https://images2.productserve.com/noimage.gif,BRL,,,https://loja.carraro.com.br/produto/12784003,,,BRL499.99,111390,,,,,,,
https://www.awin1.com/pclick.php?p=43036517396&a=3093907&m=81383,"Armário de Cozinha Compacta c/ Balcão Arizona Glam Carraro Carvalho com Branco",43036517396,12999001,,,,717.38,"Carraro BR",81383,,,https://images2.productserve.com/noimage.gif,BRL,,,https://loja.carraro.com.br/produto/12999001,,,BRL717.38,111390,,,,,,,
https://www.awin1.com/pclick.php?p=43036517397&a=3093907&m=81383,"Conjunto Sala de Jantar 6 Cadeiras Loanda Carraro Areia Rose",43036517397,12999002,,,,1978.25,"Carraro BR",81383,,,https://images2.productserve.com/noimage.gif,BRL,,,https://loja.carraro.com.br/produto/12999002,,,BRL1978.25,111390,,,,,,,
https://www.awin1.com/pclick.php?p=43036517398&a=3093907&m=81383,"Armário de Cozinha Completa Miami Plus Freijó com Off White",43036517398,12999003,,,,1326.08,"Carraro BR",81383,,,https://images2.productserve.com/noimage.gif,BRL,,,https://loja.carraro.com.br/produto/12999003,,,BRL1326.08,111390,,,,,,,
https://www.awin1.com/pclick.php?p=43036517399&a=3093907&m=81383,"Armário de Cozinha Completa Miami Edge Freijó com Cinza Titânio",43036517399,12999006,,,,1369.55,"Carraro BR",81383,,,https://images2.productserve.com/noimage.gif,BRL,,,https://loja.carraro.com.br/produto/12999006,,,BRL1369.55,111390,,,,,,,
https://www.awin1.com/pclick.php?p=43036517400&a=3093907&m=81383,"Armário de Cozinha Completa Miami Slim Branco com Cinza Titânio",43036517400,12999007,,,,1293.47,"Carraro BR",81383,,,https://images2.productserve.com/noimage.gif,BRL,,,https://loja.carraro.com.br/produto/12999007,,,BRL1293.47,111390,,,,,,,
https://www.awin1.com/pclick.php?p=43036517401&a=3093907&m=81383,"Armário de Cozinha Completa Miami Look Preto Touch com Freijó",43036517401,12999011,,,,2173.9,"Carraro BR",81383,,,https://images2.productserve.com/noimage.gif,BRL,,,https://loja.carraro.com.br/produto/12999011,,,BRL2173.9,111390,,,,,,,
https://www.awin1.com/pclick.php?p=43036517402&a=3093907&m=81383,"Armário de Cozinha Completa Miami New Branco e Preto Touch",43036517402,12999012,,,,2489.12,"Carraro BR",81383,,,https://images2.productserve.com/noimage.gif,BRL,,,https://loja.carraro.com.br/produto/12999012,,,BRL2489.12,111390,,,,,,,
https://www.awin1.com/pclick.php?p=43036517403&a=3093907&m=81383,"Armário de Cozinha Completa Miami Cool Freijó com Off White",43036517403,12999013,,,,1684.77,"Carraro BR",81383,,,https://images2.productserve.com/noimage.gif,BRL,,,https://loja.carraro.com.br/produto/12999013,,,BRL1684.77,111390,,,,,,,
https://www.awin1.com/pclick.php?p=43036517404&a=3093907&m=81383,"Armário de Cozinha Completa Miami Collect Branco com Freijó",43036517404,12999014,,,,2652.16,"Carraro BR",81383,,,https://images2.productserve.com/noimage.gif,BRL,,,https://loja.carraro.com.br/produto/12999014,,,BRL2652.16,111390,,,,,,,
https://www.awin1.com/pclick.php?p=43036517405&a=3093907&m=81383,"Armário de Cozinha Completa c/ Balcão Lótus Box Carraro Freijó com Off White",43036517405,12999015,,,,1326.08,"Carraro BR",81383,,,https://images2.productserve.com/noimage.gif,BRL,,,https://loja.carraro.com.br/produto/12999015,,,BRL1326.08,111390,,,,,,,
https://www.awin1.com/pclick.php?p=43036517406&a=3093907&m=81383,"Armário de Cozinha Completa Miami Lux Branco",43036517406,12999019,,,,1413.03,"Carraro BR",81383,,,https://images2.productserve.com/noimage.gif,BRL,,,https://loja.carraro.com.br/produto/12999019,,,BRL1413.03,111390,,,,,,,
https://www.awin1.com/pclick.php?p=43036517407&a=3093907&m=81383,"Armário de Cozinha Completa Miami Lift Preto Touch com Freijó",43036517407,12999020,,,,1891.29,"Carraro BR",81383,,,https://images2.productserve.com/noimage.gif,BRL,,,https://loja.carraro.com.br/produto/12999020,,,BRL1891.29,111390,,,,,,,
https://www.awin1.com/pclick.php?p=43036517408&a=3093907&m=81383,"Armário de Cozinha Completa Miami Flow Freijó com Cinza Titânio",43036517408,12999021,,,,2380.42,"Carraro BR",81383,,,https://images2.productserve.com/noimage.gif,BRL,,,https://loja.carraro.com.br/produto/12999021,,,BRL2380.42,111390,,,,,,,
https://www.awin1.com/pclick.php?p=43036517409&a=3093907&m=81383,"Armário de Cozinha Completa Miami Energy Preto Touch com Freijó",43036517409,12999022,,,,1793.47,"Carraro BR",81383,,,https://images2.productserve.com/noimage.gif,BRL,,,https://loja.carraro.com.br/produto/12999022,,,BRL1793.47,111390,,,,,,,
https://www.awin1.com/pclick.php?p=43036517410&a=3093907&m=81383,"Armário de Cozinha Completa c Balcão Miami Boost Carraro Branco",43036517410,12999025,,,,1228.25,"Carraro BR",81383,,,https://images2.productserve.com/noimage.gif,BRL,,,https://loja.carraro.com.br/produto/12999025,,,BRL1228.25,111390,,,,,,,
https://www.awin1.com/pclick.php?p=43036517411&a=3093907&m=81383,"Conjunto Sala de Jantar 4 Cadeiras Galway Carraro Legno",43036517411,12999031,,,,1076.08,"Carraro BR",81383,,,https://images2.productserve.com/noimage.gif,BRL,,,https://loja.carraro.com.br/produto/12999031,,,BRL1076.08,111390,,,,,,,
https://www.awin1.com/pclick.php?p=43036517412&a=3093907&m=81383,"Conjunto Sala de Jantar 4 Cadeiras Fortaleza Carraro Legno",43036517412,12999037,,,,934.77,"Carraro BR",81383,,,https://images2.productserve.com/noimage.gif,BRL,,,https://loja.carraro.com.br/produto/12999037,,,BRL934.77,111390,,,,,,,
https://www.awin1.com/pclick.php?p=43036517413&a=3093907&m=81383,"Armário de Cozinha Compacta c/ Balcão Arizona Glam Carraro Carvalho",43036517413,12999038,,,,706.51,"Carraro BR",81383,,,https://images2.productserve.com/noimage.gif,BRL,,,https://loja.carraro.com.br/produto/12999038,,,BRL706.51,111390,,,,,,,
https://www.awin1.com/pclick.php?p=43036517414&a=3093907&m=81383,"Armário de Cozinha Compacta c/ Balcão Arizona Glam Carraro Carvalho com Preto",43036517414,12999039,,,,717.38,"Carraro BR",81383,,,https://images2.productserve.com/noimage.gif,BRL,,,https://loja.carraro.com.br/produto/12999039,,,BRL717.38,111390,,,,,,,
https://www.awin1.com/pclick.php?p=43036517415&a=3093907&m=81383,"Conjunto Sala de Jantar 2 Banquetas Palermo Carraro Branco Prata",43036517415,12999040,,,,576.08,"Carraro BR",81383,,,https://images2.productserve.com/noimage.gif,BRL,,,https://loja.carraro.com.br/produto/12999040,,,BRL576.08,111390,,,,,,,
https://www.awin1.com/pclick.php?p=43036517416&a=3093907&m=81383,"Conjunto Sala de Jantar 4 Banquetas Palermo Carraro Branco Prata",43036517416,12999042,,,,815.21,"Carraro BR",81383,,,https://images2.productserve.com/noimage.gif,BRL,,,https://loja.carraro.com.br/produto/12999042,,,BRL815.21,111390,,,,,,,
https://www.awin1.com/pclick.php?p=43036517417&a=3093907&m=81383,"Conjunto Sala de Jantar 2 Cadeiras Tallim Carraro Branco",43036517417,12999045,,,,597.82,"Carraro BR",81383,,,https://images2.productserve.com/noimage.gif,BRL,,,https://loja.carraro.com.br/produto/12999045,,,BRL597.82,111390,,,,,,,
https://www.awin1.com/pclick.php?p=43036517418&a=3093907&m=81383,"Armário de Cozinha Compacta Completa Arizona Plus Carraro Carvalho",43036517418,12999050,,,,989.12,"Carraro BR",81383,,,https://images2.productserve.com/noimage.gif,BRL,,,https://loja.carraro.com.br/produto/12999050,,,BRL989.12,111390,,,,,,,
https://www.awin1.com/pclick.php?p=43036517419&a=3093907&m=81383,"Armário de Cozinha Compacta Completa Arizona Plus Carraro Carvalho com Branco",43036517419,12999051,,,,978.25,"Carraro BR",81383,,,https://images2.productserve.com/noimage.gif,BRL,,,https://loja.carraro.com.br/produto/12999051,,,BRL978.25,111390,,,,,,,
https://www.awin1.com/pclick.php?p=43036517420&a=3093907&m=81383,"Armário de Cozinha Compacta Completa Arizona Plus Carraro Carvalho com Preto",43036517420,12999053,,,,978.25,"Carraro BR",81383,,,https://images2.productserve.com/noimage.gif,BRL,,,https://loja.carraro.com.br/produto/12999053,,,BRL978.25,111390,,,,,,,
https://www.awin1.com/pclick.php?p=43036517421&a=3093907&m=81383,"Armário de Cozinha Compacta Completa Arizona Essence Carraro Carvalho",43036517421,12999054,,,,804.34,"Carraro BR",81383,,,https://images2.productserve.com/noimage.gif,BRL,,,https://loja.carraro.com.br/produto/12999054,,,BRL804.34,111390,,,,,,,
https://www.awin1.com/pclick.php?p=43036517422&a=3093907&m=81383,"Armário de Cozinha Compacta Completa Arizona Essence Carraro Carvalho com Preto",43036517422,12999056,,,,782.6,"Carraro BR",81383,,,https://images2.productserve.com/noimage.gif,BRL,,,https://loja.carraro.com.br/produto/12999056,,,BRL782.6,111390,,,,,,,
https://www.awin1.com/pclick.php?p=43036517423&a=3093907&m=81383,"Armário de Cozinha Compacta Completa Arizona Essence Carraro Carvalho com Branco",43036517423,12999057,,,,858.68,"Carraro BR",81383,,,https://images2.productserve.com/noimage.gif,BRL,,,https://loja.carraro.com.br/produto/12999057,,,BRL858.68,111390,,,,,,,
https://www.awin1.com/pclick.php?p=43036517424&a=3093907&m=81383,"Conjunto Sala de Jantar 4 Cadeiras Valencia Carraro Freijó",43036517424,12999061,,,,793.47,"Carraro BR",81383,,,https://images2.productserve.com/noimage.gif,BRL,,,https://loja.carraro.com.br/produto/12999061,,,BRL793.47,111390,,,,,,,
https://www.awin1.com/pclick.php?p=43036517425&a=3093907&m=81383,"Conjunto Sala de Jantar 6 Cadeiras Fenix Carraro Freijó",43036517425,12999068,,,,1413.03,"Carraro BR",81383,,,https://images2.productserve.com/noimage.gif,BRL,,,https://loja.carraro.com.br/produto/12999068,,,BRL1413.03,111390,,,,,,,
https://www.awin1.com/pclick.php?p=43036517426&a=3093907&m=81383,"Conjunto Sala de Jantar 4 Cadeiras San Francisco Carraro Freijó",43036517426,12999069,,,,1065.21,"Carraro BR",81383,,,https://images2.productserve.com/noimage.gif,BRL,,,https://loja.carraro.com.br/produto/12999069,,,BRL1065.21,111390,,,,,,,
https://www.awin1.com/pclick.php?p=43036517427&a=3093907&m=81383,"Conjunto Sala de Jantar 6 Cadeiras Paris Carraro Nogal Rosê",43036517427,12999070,,,,1619.55,"Carraro BR",81383,,,https://images2.productserve.com/noimage.gif,BRL,,,https://loja.carraro.com.br/produto/12999070,,,BRL1619.55,111390,,,,,,,
https://www.awin1.com/pclick.php?p=43036517428&a=3093907&m=81383,"Conjunto Sala de Jantar 6 Cadeiras Paris Carraro Nogal Preto",43036517428,12999071,,,,1836.95,"Carraro BR",81383,,,https://images2.productserve.com/noimage.gif,BRL,,,https://loja.carraro.com.br/produto/12999071,,,BRL1836.95,111390,,,,,,,
https://www.awin1.com/pclick.php?p=43036517429&a=3093907&m=81383,"Conjunto Sala de Jantar 4 Cadeiras Seul Carraro Nogal Preto",43036517429,12999072,,,,1217.38,"Carraro BR",81383,,,https://images2.productserve.com/noimage.gif,BRL,,,https://loja.carraro.com.br/produto/12999072,,,BRL1217.38,111390,,,,,,,
https://www.awin1.com/pclick.php?p=43036517430&a=3093907&m=81383,"Conjunto Sala de Jantar 4 Cadeiras Deli Carraro Nogal Rosê",43036517430,12999073,,,,1163.03,"Carraro BR",81383,,,https://images2.productserve.com/noimage.gif,BRL,,,https://loja.carraro.com.br/produto/12999073,,,BRL1163.03,111390,,,,,,,
https://www.awin1.com/pclick.php?p=43036517431&a=3093907&m=81383,"Conjunto Sala de Jantar 6 Cadeiras Loanda Carraro Nogal com Preto",43036517431,12999074,,,,1978.25,"Carraro BR",81383,,,https://images2.productserve.com/noimage.gif,BRL,,,https://loja.carraro.com.br/produto/12999074,,,BRL1978.25,111390,,,,,,,
https://www.awin1.com/pclick.php?p=43036517432&a=3093907&m=81383,"Conjunto Sala de Jantar 4 Cadeiras Sydney Carraro Nogal com Preto",43036517432,12999075,,,,1478.25,"Carraro BR",81383,,,https://images2.productserve.com/noimage.gif,BRL,,,https://loja.carraro.com.br/produto/12999075,,,BRL1478.25,111390,,,,,,,
https://www.awin1.com/pclick.php?p=43036517433&a=3093907&m=81383,"Conjunto Sala de Jantar 4 Cadeiras Nairobi Carraro Nogal",43036517433,12999076,,,,1413.03,"Carraro BR",81383,,,https://images2.productserve.com/noimage.gif,BRL,,,https://loja.carraro.com.br/produto/12999076,,,BRL1413.03,111390,,,,,,,
https://www.awin1.com/pclick.php?p=43036517434&a=3093907&m=81383,"Conjunto Sala de Jantar 6 Cadeiras Filadelfia Carraro Nogal com Preto",43036517434,12999077,,,,2054.34,"Carraro BR",81383,,,https://images2.productserve.com/noimage.gif,BRL,,,https://loja.carraro.com.br/produto/12999077,,,BRL2054.34,111390,,,,,,,
https://www.awin1.com/pclick.php?p=43036517435&a=3093907&m=81383,"Conjunto Sala de Jantar 6 Cadeiras Filadelfia Carraro Nogal",43036517435,12999078,,,,2065.21,"Carraro BR",81383,,,https://images2.productserve.com/noimage.gif,BRL,,,https://loja.carraro.com.br/produto/12999078,,,BRL2065.21,111390,,,,,,,
