aw_deep_link,product_name,aw_product_id,merchant_product_id,merchant_image_url,description,merchant_category,search_price,merchant_name,merchant_id,category_name,category_id,aw_image_url,currency,store_price,delivery_cost,merchant_deep_link,language,last_updated,display_price,data_feed_id,ean,isbn,upc,mpn,parent_product_id,product_GTIN
https://www.awin1.com/pclick.php?p=45780312568&a=3093907&m=30615,"Garrafa Térmica Eleganza 0,6 Litros Emsa",45780312568,17815,https://spicy.vteximg.com.br/arquivos/ids/181942_2,"As garrafas térmicas Eleganza trazem momentos mágicos cheios de sabor. Seu interior com parede dupla de inox e sistema Aroma Steel, tem maior retenção de calor, prolongando a temperatura de sua bebida e fazendo com que tenha um gostinho fresco com o melhor aroma! Mantem a bebida quente por 12 horas e fria por 24 horas. Material de alta qualidade, resistente a riscos e corrosão, seu design é elegante, polido e robusto. Ficha técnica: • Código: 4080050497 • Marca: Emsa • Modelo: Eleganza • Conteúdo da Embalagem: 1 Garrafa Térmica • Especificações do produto: Limpe antes do primeiro uso Pode ir a lava louças Não utilizar produtos abrasivos na lavagem • Material: Aço inox 18/10 • Capacidade: 0,6 Litros • Peso: 0,92kg • Dimensões: 20,5cm x 10,5cm x 13,5cm (AxLxP) • Garantia: 10 anos",,999.00,"Spicy BR",30615,,,https://images2.productserve.com/?w=200&h=200&bg=white&trim=5&t=letterbox&url=ssl%3Aspicy.vteximg.com.br%2Farquivos%2Fids%2F181942_2&feedId=72009&k=ab5a3f0d49131060fc1b81fd577500c3dc18c0bd,BRL,,,https://www.spicy.com.br/garrafa-termica-eleganza-06-litros-emsa/p?idsku=17815,,,BRL999.00,72009,,,,4080050497,2005401,4009049202273
https://www.awin1.com/pclick.php?p=45780312569&a=3093907&m=30615,"Garrafa Térmica Eleganza 1,3 Litros Emsa",45780312569,17823,https://spicy.vteximg.com.br/arquivos/ids/181953_2,"As garrafas térmicas Eleganza trazem momentos mágicos cheios de sabor. Seu interior com parede dupla de inox e sistema Aroma Steel, tem maior retenção de calor, prolongando a temperatura de sua bebida e fazendo com que tenha um gostinho fresco com o melhor aroma! Mantem a bebida quente por 12 horas e fria por 24 horas. Material de alta qualidade, resistente a riscos e corrosão, seu design é elegante, polido e robusto. Ficha técnica: • Código: 4080050499 • Marca: Emsa • Modelo: Eleganza • Conteúdo da Embalagem: 1 Garrafa Térmica • Especificações do produto: Limpe antes do primeiro uso Pode ir a lava louças Não utilizar produtos abrasivos na lavagem • Material: Aço inox 18/10 • Capacidade: 1,3 Litros • Peso: 1,157kg • Dimensões: 28,5cm x 12,5cm x 12,5cm (AxLxP) • Garantia: 10 anos",,1199.00,"Spicy BR",30615,,,https://images2.productserve.com/?w=200&h=200&bg=white&trim=5&t=letterbox&url=ssl%3Aspicy.vteximg.com.br%2Farquivos%2Fids%2F181953_2&feedId=72009&k=de8262d31142ee42663280041674651b874dfa50,BRL,,,https://www.spicy.com.br/garrafa-termica-eleganza-13-litros-emsa/p?idsku=17823,,,BRL1199.00,72009,,,,4080050499,2005409,4009049203829
https://www.awin1.com/pclick.php?p=35979066186&a=3093907&m=30615,"Colher Nuova para Serviço Vazada em Inox 16cm WMF",35979066186,17836,https://spicy.vteximg.com.br/arquivos/ids/196376_2,"Tenha para sua mesa a mais completa coleção da linha Nuova com a colher de vegetais, deixando sua mesa com elegância e produto de alta qualidade, podendo usar quantas vezes precisar e com a certeza que a colher irá durar. A colher para vegetais da linha Nuova feita especialmente para elegância da sua mesa, com aço inox Cromargan que resiste à ferrugem, acidez, riscos e prolonga a vida do produto. Ficha técnica: • Código: 4080011438 • Marca: WMF • Modelo: Nuova • Conteúdo da Embalagem: 1 Colher • Especificações do produto: Pode ir a lava louças • Material: Aço inox Cromargan • Peso: 0,046kg • Dimensões: 2cm x 4cm x 18,5cm (AxLxP) • Garantia: 2 Anos",,149.00,"Spicy BR",30615,,,https://images2.productserve.com/?w=200&h=200&bg=white&trim=5&t=letterbox&url=ssl%3Aspicy.vteximg.com.br%2Farquivos%2Fids%2F196376_2&feedId=72009&k=75443c8f178030274b231503cb0836705ac07776,BRL,,,https://www.spicy.com.br/colher-nuova-para-servico-vazada-em-inox-16cm-wmf/p?idsku=17836,,,BRL149.00,72009,,,,4080011438,2005422,4000530689900
https://www.awin1.com/pclick.php?p=34476410845&a=3093907&m=30615,"Tigela Ocean Melamina Kenya Azul",34476410845,17984,https://spicy.vteximg.com.br/arquivos/ids/233079_2,"Aproveite para ter louças mais resistentes, sua matéria-prima sustente uma rentabilidade bem mais durável, já que resiste a arranhões e rachaduras. O custo beneficio perfeito para um churrasco em família. Utilize de um materiais de louça mais conhecidos. Com a coleção de melamina é possível enfeitar perfeitamente sua mesa da maneira que desejar. Ficha técnica • Código: 4089870004 • Marca: Kenya • Modelo: Sky Melamina • Conteúdo da Embalagem: 1 Tigela • Especificações do produto: Vai à lava louças Não vai ao micro-ondas • Capacidade: 700ml • Peso: 0,155Kg • Dimensões: 19cm x 19cm x 7,5cm (AxLxP) • Garantia: 3 meses",,24.90,"Spicy BR",30615,,,https://images2.productserve.com/?w=200&h=200&bg=white&trim=5&t=letterbox&url=ssl%3Aspicy.vteximg.com.br%2Farquivos%2Fids%2F233079_2&feedId=72009&k=9df91627cff9678fa4b32b5933899e16e274e3cc,BRL,,,https://www.spicy.com.br/tigela-ocean-melamina-kenya/p?idsku=17984,,,BRL24.90,72009,,,,4089870004,2005562,7899100675194
https://www.awin1.com/pclick.php?p=37538840127&a=3093907&m=30615,"Prato de Sobremesa Ocean Melamina Kenya Azul",37538840127,17985,https://spicy.vteximg.com.br/arquivos/ids/233084_2,"Aproveite para ter louças mais resistentes, sua matéria-prima sustente uma rentabilidade bem mais durável, já que resiste a arranhões e rachaduras. O custo beneficio perfeito para um churrasco em família. Utilize de um materiais de louça mais conhecidos. Com a coleção de melamina é possível enfeitar perfeitamente sua mesa da maneira que desejar. Ficha técnica • Código: 4089870005 • Marca: Kenya • Modelo: Ocean Melamina • Conteúdo da Embalagem: 1 Prato para Sobremesa • Especificações do produto: Vai à lava louças Não vai ao micro-ondas • Peso: 0,15Kg • Dimensões: 20cm x 20cm x 1,5cm (AxLxP) • Garantia: 3 meses",,24.90,"Spicy BR",30615,,,https://images2.productserve.com/?w=200&h=200&bg=white&trim=5&t=letterbox&url=ssl%3Aspicy.vteximg.com.br%2Farquivos%2Fids%2F233084_2&feedId=72009&k=aff43f06434ce44ed1a1f38b657f5caa24fb61b2,BRL,,,https://www.spicy.com.br/prato-de-sobremesa-ocean-melamina-kenya/p?idsku=17985,,,BRL24.90,72009,,,,4089870005,2005563,7899100675200
https://www.awin1.com/pclick.php?p=37748244528&a=3093907&m=30615,"Prato de Jantar Ocean Melamina Kenya Azul",37748244528,17986,https://spicy.vteximg.com.br/arquivos/ids/233088_2,"Aproveite para ter louças mais resistentes, sua matéria-prima sustente uma rentabilidade bem mais durável, já que resiste a arranhões e rachaduras. O custo beneficio perfeito para um churrasco em família. Utilize de um materiais de louça mais conhecidos. Com a coleção de melamina é possível enfeitar perfeitamente sua mesa da maneira que desejar. Ficha técnica • Código: 4089870006 • Marca: Kenya • Modelo: Ocean Melamina • Conteúdo da Embalagem: 1 Prato de Jantar • Especificações do produto: Vai à lava louças Não vai ao micro-ondas • Peso: 0,28Kg • Dimensões: 28cm x 28cm x 1,5cm (AxLxP) • Garantia: 3 meses",,39.90,"Spicy BR",30615,,,https://images2.productserve.com/?w=200&h=200&bg=white&trim=5&t=letterbox&url=ssl%3Aspicy.vteximg.com.br%2Farquivos%2Fids%2F233088_2&feedId=72009&k=b6a4a6e3eec2747f2524499c424c8a7f9a532e31,BRL,,,https://www.spicy.com.br/prato-de-jantar-ocean-melamina-kenya/p?idsku=17986,,,BRL39.90,72009,,,,4089870006,2005564,7899100675217
https://www.awin1.com/pclick.php?p=33152872299&a=3093907&m=30615,"2 Taças para Vinho Performance Riesling 623ml Riedel",33152872299,17995,https://spicy.vteximg.com.br/arquivos/ids/177409_2,"Para uma perfeita degustação e apresentação de seus vinhos da melhor maneira possível! Perfeitos para jantares românticos, formais, elegantes e aniversários. A linha Performance é feita em vidro de cristal cintilante e apresenta hastes longas e finas com bases estáveis. O impacto óptico e exclusivo da linha não exalta apenas o aspecto visual do vinho, mas também aumenta a área interna, permitindo que o vinho exalte todas as características e seus aromas. A nova linha da Riedel combina o melhor do impacto óptico, proporcionando o melhor sabor do vinho, tornando a Performance a nova coleção de taças essencial para todos os amantes do vinho. Ficha técnica: • Código: 4088190199 • Marca: Riedel • Modelo: Performance • Conteúdo da Embalagem: 2 Taças Taças com maior durabilidade Design exclusivo Melhor experiência com sabor e aroma Corte a laser com borda polida feita para direcionar o fluxo de vinho direto a língua Pode ir ao lava louças Não levar ao micro ondas • Material: Cristal • Capacidade: 623ml • Peso da embalagem: 0,623kg • Dimensões da embalagem: 9cm x 9cm x 24cm (AxLxP) • Garantia: 3 Meses - Contra defeito de fabricação",,799.00,"Spicy BR",30615,,,https://images2.productserve.com/?w=200&h=200&bg=white&trim=5&t=letterbox&url=ssl%3Aspicy.vteximg.com.br%2Farquivos%2Fids%2F177409_2&feedId=72009&k=b7c58275bc1e4c757d984512a116778e6aeca36b,BRL,,,https://www.spicy.com.br/conjunto-de-2-tacas-para-vinho-performance-riesling-623ml-riedel/p?idsku=17995,,,BRL799.00,72009,,,,4088190199,2005573,9006206527366
https://www.awin1.com/pclick.php?p=35576616660&a=3093907&m=30615,"Lixeira New Icon em Inox 5 Litros Brabantia",35576616660,18003,https://spicy.vteximg.com.br/arquivos/ids/176824_2,"Uma combinação perfeita de praticidade e requinte para sua casa ou escritório, esta lixeira com pedal em aço inox de fácil higienização e extremamente resistente a corrosão. Com design atemporal, sofisticado, com fechamento suave e silencioso e operação de pedal que facilita o manuseio. Fabricada pela Holandesa Brabantia, marca com mais de 90 anos de tradição, reconhecida internacionalmente pela inovação e qualidade de seus produtos. Ficha técnica: • Código: 4081301089 • Marca: Brabantia • Modelo: New Icon • Conteúdo da Embalagem: 1 Lixeira • Especificações do produto: Fecho suave e operação de pedal super leve Fechamento à prova de odores Fácil de limpar balde interno removível Base antiderrapante protege o piso e mantém o cesto estável O balde interno possui aberturas de ventilação especiais fácil de trocar • Material: Aço Inox • Capacidade: 5 Litros • Peso: 1,07kg • Dimensões: 29,1cm x 20,5cm x 27,2cm(AxLxP) • Garantia: 10 Anos",,429.00,"Spicy BR",30615,,,https://images2.productserve.com/?w=200&h=200&bg=white&trim=5&t=letterbox&url=ssl%3Aspicy.vteximg.com.br%2Farquivos%2Fids%2F176824_2&feedId=72009&k=a54ee5185c6fde6762ea21b18c6c99a2ab938f2d,BRL,,,https://www.spicy.com.br/lixeira-new-icon-em-inox-5-litros-brabantia/p?idsku=18003,,,BRL429.00,72009,,,,4081301089,2005581,8710755112621
https://www.awin1.com/pclick.php?p=45940836875&a=3093907&m=30615,"Cafeteira Francesa Blend Mondo 350ml Maxwell & Williams",45940836875,18009,https://spicy.vteximg.com.br/arquivos/ids/182708_2,"O sabor essencial do café, já que a prática utilizada é a imersão, a água se mistura ao café, fazendo com que a valorização das caraterísticas naturais sejam mais destacadas. Você controla a velocidade que a bebida passa no filtro, além de exaltar o sabor, o controle é todo seu. O café fica tão mais encorpado do que em métodos comuns, há uma concentração bem mais acentuada, mostrando o sabor do verdadeiro café. Não é apenas o nome que deixa este método tão sofisticado, suas vantagens e benefícios não só enaltam sua prática como fazem com que a utilização seja especial. Uma das melhores maneiras de fazer café é atemporal, já que mesmo sua técnica existindo desde 1852, não fica antiquado tampouco ultrapassado, a melhor performance para exaltar o aroma e o sabor. Ficha técnica: • Código: 4080331407 • Marca: Maxwell & Williams • Modelo: Blend Mondo • Conteúdo da Embalagem: 1 Cafeteira •Especificações do produto: Vai a lava louças Livre de BPA Pode ir ao micro ondas sem a tampa • Material: Detalhes e tampa de aço inox, corpo de vidro borosilicato e plástico • Capacidade: 350ml • Peso: 0,24kg • Dimensões: 16cm x 7,8cm x 12cm (AxLxP) • Garantia: 3 Meses - Contra defeito de fabricação",,169.00,"Spicy BR",30615,,,https://images2.productserve.com/?w=200&h=200&bg=white&trim=5&t=letterbox&url=ssl%3Aspicy.vteximg.com.br%2Farquivos%2Fids%2F182708_2&feedId=72009&k=e722eca76e471cbe72891120fc1e5be02115074b,BRL,,,https://www.spicy.com.br/cafeteira-francesa-blend-mondo-350ml-maxwell-williams/p?idsku=18009,,,BRL169.00,72009,,,,4080331407,2005587,9315121786865
https://www.awin1.com/pclick.php?p=45940836876&a=3093907&m=30615,"Cafeteira Francesa Blend Mondo 1 Litro Maxwell & Williams",45940836876,18010,https://spicy.vteximg.com.br/arquivos/ids/182711_2,"O sabor essencial do café, já que a prática utilizada é a imersão, a água se mistura ao café, fazendo com que a valorização das caraterísticas naturais sejam mais destacadas. Você controla a velocidade que a bebida passa no filtro, além de exaltar o sabor. O controle é todo seu! O café fica tão mais encorpado do que em métodos comuns, há uma concentração bem mais acentuada, mostrando o verdadeiro café. Não é apenas o nome que deixa este método tão sofisticado, suas vantagens e benefícios não só enaltam sua prática como faz com que a utilização seja especial. Uma das melhores maneiras de fazer café é atemporal, já que mesmo sua técnica existindo desde 1852, não fica antiquado tampouco ultrapassado, a melhor performance para exaltar o aroma e sabor. Ficha técnica: • Código: 4080331408 • Marca: Maxwell & Williams • Modelo: Blend Mondo • Conteúdo da Embalagem: • Especificações do produto: Vai a lava louças Livre de BPA Pode ir ao micro ondas sem a tampa • Material: Detalhes e tampa de aço inox, corpo de vidro borosilicato e plástico • Capacidade: 1 Litro • Peso: 0,20kg • Dimensões: 12cm x 12cm x 4cm (AxLxP) • Garantia: 3 Meses - Contra defeito de fabricação",,239.00,"Spicy BR",30615,,,https://images2.productserve.com/?w=200&h=200&bg=white&trim=5&t=letterbox&url=ssl%3Aspicy.vteximg.com.br%2Farquivos%2Fids%2F182711_2&feedId=72009&k=205d848b277b56740faf6d550f5b028825f7b8fd,BRL,,,https://www.spicy.com.br/cafeteira-francesa-blend-mondo-1-litro-maxwell-williams/p?idsku=18010,,,BRL239.00,72009,,,,4080331408,2005588,9315121786872
https://www.awin1.com/pclick.php?p=44915041638&a=3093907&m=30615,"Churrasqueira a Gás Genesis II E-315 Weber",44915041638,18260,https://spicy.vteximg.com.br/arquivos/ids/206194_2,"Os maiores benefícios de uma churrasqueira à gás frente a uma churrasqueira à carvão são: o controle de temperatura, a conveniência de manuseio similar com o que fazemos com o fogão e a limpeza (sem carvão, nem cinzas, com o sistema de coleta de gordura). A Weber é revolucionária, suas churrasqueiras contam com desempenho, usabilidade e durabilidade excepcionais. A Churrasqueira Genesis II E 315 contém funcionalidades que transformam ela por si só em uma obra prima. Especificações do produto: • Barras Flavorizantes Aperfeiçoadas: • Pequenos recortes laterais feitos pra facilitar a visualização da chama • Sistema de Coleta de Gordura Aperfeiçoado • Reposicionado ao centro da churrasqueira melhorando a eficiência na canalização da gordura e dos resíduos do churrasco para a bandeja coletora de gordura • Queimadores Aperfeiçoados • Pressão constante do gás por toda sua extensão. Distribuição de calor homogênea por toda a superfície da grelha. Resistência a corrosão (aço inox 304). Menos riscos de entupimento • Sistema de Ignição Aperfeiçoado • Atua em cada um dos queimadores de forma individualizada • Garante que as churrasqueiras acendam sempre, eletrodos e demais componentes eletrônicos protegidos de umidade • 2 Andares de Grelha: Permite o preparo de legumes e pães de alho na brasa • Gabinete: Para armazenar seus utensílios de churrasco • Cuidados: Após o uso, limpe as grelhas, barras flavorizantes, tubos queimadores, caixa de cozimento e todo o interior da churrasqueira com uma escova adequada. Lave periodicamente sua churrasqueira interna e externamente com água, sabão neutro e uma esponja macia, seque em seguida e mantenha seca • As churrasqueiras são projetadas para trabalhar exclusivamente com gás de botijão, e a Weber não recomenda a conversão das churrasqueiras ao gás natural • A Mcassab não realiza a adequação do item ao gás natural e não assume qualquer responsabilidade pela modificação Ficha técnica: • Código: 4082070270 • Marca: Weber • Modelo: Genesis II E-315 • Conteúdo da Embalagem: 1 Manual de instruções, 1 Churrasqueira • Material: Aço e esmaltado em porcelana • Cor: Preto • Peso: 58Kg • Dimensões : 119,38cm x 149,86cm x 73,66cm (AXLXP) • Garantia: Até 10 anos de garantia ofertadas pelo fabricante observando todos os procedimentos de limpeza e cuidado",,18999.00,"Spicy BR",30615,,,https://images2.productserve.com/?w=200&h=200&bg=white&trim=5&t=letterbox&url=ssl%3Aspicy.vteximg.com.br%2Farquivos%2Fids%2F206194_2&feedId=72009&k=94647b754f96a5dcb296a2f7a2d353a9e4f547bb,BRL,,,https://www.spicy.com.br/churrasqueira-a-gas-genesis-ii-e-315-weber/p?idsku=18260,,,BRL18999.00,72009,,,,4082070270,2005839,0077924083914
https://www.awin1.com/pclick.php?p=35979066416&a=3093907&m=30615,"Mini Processador Empire 127V KitchenAid Vermelho",35979066416,20662,https://spicy.vteximg.com.br/arquivos/ids/186862_2,"O Mini Processador de Alimentos possui controles simples e intuitivos e é perfeito para o uso diário na cozinha. Compacto e leve, conta com lâmina multiuso ideal para picar rapidamente os ingredientes, além de preparar molhos, cremes e muito mais! Para obter melhores resultados, os alimentos maiores devem ser cortados em cubos de aproximadamente 2,5cm antes do processamento. Esta etapa também permite o processamento de mais alimentos de uma única vez. Com precisão no corte e sua lâmina multiuso, prepara molhos e cremes com muita eficiência, além de ser ideal para picar rapidamente ingredientes. Use o Pilão para adicionar convenientemente ingredientes líquidos enquanto processa molhos para saladas, maioneses, emulsões, molhos e muito mais. Use o bico de verter para servir mais facilmente. Verta lentamente líquidos, como óleo, no Pilão. O líquido será misturado de forma eficiente e completa nos ingredientes à medida que estes giram dentro da jarra de trabalho. Ficha técnica: • Código: 4088760078 • Marca: KitchenAid • Modelo: Empire • Conteúdo da Embalagem: 1 Mini Processador • Especificações do produto: Não processe grãos de café ou especiarias duras, como noz-moscada, pois podem danificar o Processador de Alimentos Use o Processador de Alimentos para picar frutas, legumes ou nozes crus e picar salsa, cebolinha o alho, etc Funções: Picar, triturar, cortar, sovar, purê + batedor de massa Botão PULSE/ONE Lâmina de aço inox multiuso Pilão e bico de verter Limpar colocando água e sabão e ativando a função pulsar A Jarra de trabalho, tampa e a lâmina podem ser lavadas na prateleira superior da máquina de lavar louça ou lave todas as peças em água quente e ensaboada, enxágue e seque • Material: Inox • Voltagem: 127V • Potência: 240W • Capacidade: 0,8 Litros • Cor: Vermelho • Peso: 1,5kg • Dimensões: 30,5cm x 45,5cm x 19,1cm (AxLxP) • Garantia: 3 Meses - Contra defeito de fabricação • Certificado Número UL-BR 19.0376 - Produto possui certificação de segurança compulsória, certificado pelo UL do Brasil, organismo acreditado pela CGCRE do Inmetro",,599.00,"Spicy BR",30615,,,https://images2.productserve.com/?w=200&h=200&bg=white&trim=5&t=letterbox&url=ssl%3Aspicy.vteximg.com.br%2Farquivos%2Fids%2F186862_2&feedId=72009&k=c82c02c51479a01b77cbc9cc187f0c5399be60a5,BRL,,,https://www.spicy.com.br/mini-processador-empire-127v-kitchenaid-vermelho/p?idsku=20662,,,BRL599.00,72009,,,,4088760078,2008153,7891129237643
https://www.awin1.com/pclick.php?p=33152872429&a=3093907&m=30615,"Processador Empire 127V Kitchenaid Vermelho",33152872429,20663,https://spicy.vteximg.com.br/arquivos/ids/183210_2,"Com design funcional, o processador de alimentos 2,1 litros é compacto e versátil, permitindo picar, cortar, triturar, sovar e fazer purê de forma rápida e eficiente. Garanta resultados superiores, corte preciso em qualquer tipo de alimento, fácil limpeza, praticidade e adequação para todas as necessidades. Fácil de montar e usar, operando em duas velocidades e função pulsar. Com design funcional, o processador de alimentos é compacto e versátil. Ideal para o preparo rápido e eficiente dos ingredientes, ele garante resultados precisos e diversas possibilidades de criação. As lâminas e discos podem ser empilhados dentro da tigela e o fio enrolado sob a base. Possui tigela com vedação de borracha resistente a vazamento, que se encaixa na base com apenas um clique, além de tampa com trava e botões com iluminação em LED. Possui duas velocidades (alta e baixa) e função pulsar, que podem ser ativadas com apenas um clique. A tigela possui tudo de alimentação 2 em 1, permitindo a adição de ingredientes líquidos ou sólidos de diferentes tamanhos durante o preparo. O Processador garante ainda uma maior praticidade, com tigela que pode ser limpa colocando água e sabão e ativando a função pulsar, e capaz de armazenar seus acessórios dentro, ocupando um menor espaço na cozinha. Ficha técnica: • Código: 4088760079 • Marca: Kitchenaid • Modelo: Empire • Conteúdo da embalagem: 1 Processador • Especificações do produto: Funções: Picar, triturar, cortar, sovar, purê + batedor de massa Lâminas? Sim. Uma multiuso + uma de massa Discos? Sim. 3 (reversível para cortar ou triturar em tamanho fino (2mm), em tamanho médio (4mm) e de corte em tamanho grosso (6mm) As imagens do produto são meramente ilustrativas • Material: Inox • Voltagem: 127V • Potência: 250W • Capacidade: 2,1 litros • Cor: Vermelho • Peso: 4,20kg • Dimensões da embalagem: 43,4cm x 31,5m x 24,6cm (AxLxP) • Garantia: 1 ano • Certificado Número UL-BR 19.0692 - Produto possui certificação de segurança compulsória, certificado pelo UL do Brasil, organismo acreditado pela CGCRE do Inmetro",,1419.00,"Spicy BR",30615,,,https://images2.productserve.com/?w=200&h=200&bg=white&trim=5&t=letterbox&url=ssl%3Aspicy.vteximg.com.br%2Farquivos%2Fids%2F183210_2&feedId=72009&k=0c0f8744db90e11ba78883ae17bd15192dd17078,BRL,,,https://www.spicy.com.br/processador-empire-red-110v-kitchenaid/p?idsku=20663,,,BRL1419.00,72009,,,,4088760079,2008154,7891129237568
https://www.awin1.com/pclick.php?p=33152872425&a=3093907&m=30615,"Balde de Gelo Plástico com Pinça 3,1 Litros OXO",33152872425,20822,https://spicy.vteximg.com.br/arquivos/ids/185981_2,"Tenha em mãos a praticidade para suas bedidase drinks. Receba os convidados da melhor maneira com um balde de gelo que não só deixa o gelo congelado por mais tempo por conta de sua parede dupla, mas com pinça e porta guarnições, faça sua bebida e/ou drink de maneira completa. O balde de gelo armazena até 3,1 litros, vem um acompanhamento para colocar guarnições e uma pinça, que pode ser pendurada em ambos dos lados do balde e você ainda pode retirar o compartimento de guarnições do balde para ter mais espaço para os cubos de gelo. Ficha técnica: • Código: 4080570687 • Marca: OXO • Conteúdo da Embalagem: 1 Balde de Gelo • Especificações do produto: Livre de BPA Lavar a mão • Material: Balde e compartimento em plástico e pinça em náilon • Capacidade: 3,1 Litros • Peso: 1,13kg • Dimensões: 20cm x 22cm x 20cm (AxLxP) • Garantia: 3 Meses",,509.00,"Spicy BR",30615,,,https://images2.productserve.com/?w=200&h=200&bg=white&trim=5&t=letterbox&url=ssl%3Aspicy.vteximg.com.br%2Farquivos%2Fids%2F185981_2&feedId=72009&k=2d2f17470916f8f896fe2be031cd735f88f34286,BRL,,,https://www.spicy.com.br/balde-de-gelo-plastico-com-pinca-38-litros-oxo/p?idsku=20822,,,BRL509.00,72009,,,,4080570687,2008310,719812046938
https://www.awin1.com/pclick.php?p=33152872431&a=3093907&m=30615,"Espremedor de Laranja 2 em 1 OXO",33152872431,20823,https://spicy.vteximg.com.br/arquivos/ids/185989_2,"Além de poder tomar um suco na hora que quiser, o espremedor 2 em 1 da OXO traz o máximo conforto para qualquer final de tarde com os amigos ou em um café da manhã sozinho. Não goteja, não faz sujeira e ainda é fácil de organizar com peças encaixáveis. O espremedor 2 em 1, conta com uma tampa maior para espremer laranja e outra menor para limão. Praticidade para fazer o suco sem muito esforço, o design foi feito para maior facilidade na hora de segurar. Ficha técnica: • Código: 4080570688 • Marca: OXO • Conteúdo da Embalagem: 1 Espremedor • Especificações do produto: Bico do compartimento desenvolvido para não gotejar o liquído Livre de BPA Pode ir à lava louças • Material: Plástico • Capacidade: 350ml • Peso: 0,195kg • Dimensões: 21cm x 14cm x 13cm (AxLxP) • Garantia: 3 Meses - Contra defeito de fabricação",,129.00,"Spicy BR",30615,,,https://images2.productserve.com/?w=200&h=200&bg=white&trim=5&t=letterbox&url=ssl%3Aspicy.vteximg.com.br%2Farquivos%2Fids%2F185989_2&feedId=72009&k=a5e452f41c2022dc81333e44502f3ffb4a2d9e42,BRL,,,https://www.spicy.com.br/espremedor-de-laranja-2-em-1-oxo/p?idsku=20823,,,BRL129.00,72009,,,,4080570688,2008311,719812687926
https://www.awin1.com/pclick.php?p=38784633840&a=3093907&m=30615,"Garrafa Térmica Plaza Quick Press 1 Litro Emsa Vermelha",38784633840,21028,https://spicy.vteximg.com.br/arquivos/ids/184809_2,"Tenha na sua mesa essa garrafa prática, versátil e duradoura para compartilhar os melhores momentos do café de manhã e do café da tarde, a linha Plaza combina toda praticidade com um design único. É 100% a prova de vazamentos, em aço inox 18/10 resistente à riscos e corrosão. Seu sistema Aroma Diomond mantém o aroma do café e intensifica seus sabores devido ao seu compartimento de vidro. A bebida fica fria por 24 horas e a quente por 12 horas. Através de seu sistema quick press, basta utilizar uma mão para abrir a garrafa! Ficha técnica: • Código: 4080050512 • Marca: Emsa • Modelo: Plaza Quick Press • Conteúdo da Embalagem: 1 Garrafa Térmica • Especificações do produto: Não vai a lava louças Lavar a mão • Material: Superfície de plástico, aço inox e compartimento interior de vidro • Capacidade: 1 Litro • Cor: Vermelho • Peso: 1,04kg • Dimensões: 27cm x 13,8cm x 15,9cm (AxLxP) • Garantia: 10 anos",,799.00,"Spicy BR",30615,,,https://images2.productserve.com/?w=200&h=200&bg=white&trim=5&t=letterbox&url=ssl%3Aspicy.vteximg.com.br%2Farquivos%2Fids%2F184809_2&feedId=72009&k=01ba1144ced99088e9855131297a4384b324278c,BRL,,,https://www.spicy.com.br/garrafa-termica-plaza-quick-press-1-litro-emsa-vermelha/p?idsku=21028,,,BRL799.00,72009,,,,4080050512,2008518,4009049522531
https://www.awin1.com/pclick.php?p=44677758396&a=3093907&m=30615,"Garrafa Térmica Plaza Quick Press 1 Litro Emsa Branco",44677758396,21029,https://spicy.vteximg.com.br/arquivos/ids/184815_2,"Tenha na sua mesa essa garrafa prática, versátil e duradoura para compartilhar os melhores momentos do café de manhã e do café da tarde, a linha Plaza combina toda praticidade com um design único. É 100% a prova de vazamentos, em aço inox 18/10 resistente à riscos e corrosão. Seu sistema Aroma Diomond mantém o aroma do café e intensifica seus sabores devido ao seu compartimento de vidro. A bebida fica fria por 24 horas e a quente por 12 horas. Através de seu sistema quick press, basta utilizar uma mão para abrir a garrafa! Ficha técnica: • Código: 4080050513 • Marca: Emsa • Modelo: Plaza Quick Press • Conteúdo da Embalagem: 1 Garrafa Térmica • Especificações do produto: Não vai a lava louças Lavar a mão • Material: Superfície de plástico, aço inox e compartimento interior de vidro • Capacidade: 1 Litro • Cor: Branco • Peso: 1,04kg • Dimensões: 27cm x 13,8cm x 15,9cm (AxLxP) • Garantia: 10 anos",,799.00,"Spicy BR",30615,,,https://images2.productserve.com/?w=200&h=200&bg=white&trim=5&t=letterbox&url=ssl%3Aspicy.vteximg.com.br%2Farquivos%2Fids%2F184815_2&feedId=72009&k=f9d48c16d8cedf9d620fdf8518b60be5d9b042fc,BRL,,,https://www.spicy.com.br/garrafa-termica-plaza-quick-press-1-litro-emsa-branco/p?idsku=21029,,,BRL799.00,72009,,,,4080050513,2008519,4009049370170
